id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
105,TRUNCATION_5PERCENT,EXAMPLE,4,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,25,1.0,1.0,1
106,TRUNCATION_5PERCENT,EXAMPLE,5,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,25,1.0,1.0,1
107,TRUNCATION_5PERCENT,EXAMPLE,6,-1,0.75,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,2,78,0.875,1.0,1
108,TRUNCATION_5PERCENT,EXAMPLE,7,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,50,0.9125,1.0,1
109,TRUNCATION_5PERCENT,EXAMPLE,8,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,77,0.775,1.0,1
110,TRUNCATION_5PERCENT,EXAMPLE,9,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,25,1.0,1.0,1
111,TRUNCATION_5PERCENT,EXAMPLE,10,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,78,0.8375,1.0,1
112,TRUNCATION_5PERCENT,EXAMPLE,11,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,72,0.8,1.0,1
113,TRUNCATION_5PERCENT,EXAMPLE,12,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,59,0.8875,1.0,1
114,TRUNCATION_5PERCENT,EXAMPLE,13,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,47,0.8,1.0,1
115,TRUNCATION_5PERCENT,EXAMPLE,14,-1,0.75,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,54,0.91875,1.0,1
116,TRUNCATION_5PERCENT,EXAMPLE,15,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,66,0.8625,1.0,1
117,TRUNCATION_5PERCENT,EXAMPLE,16,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,47,0.86875,1.0,1
118,TRUNCATION_5PERCENT,EXAMPLE,17,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,56,0.8875,1.0,1
119,TRUNCATION_5PERCENT,EXAMPLE,18,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,75,0.75,1.0,1
120,TRUNCATION_5PERCENT,EXAMPLE,19,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,51,0.8625,1.0,1
121,TRUNCATION_5PERCENT,EXAMPLE,20,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,74,0.8125,1.0,1
122,TRUNCATION_5PERCENT,EXAMPLE,21,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,51,0.83125,1.0,1
